objectP1,setSizeP1,gridCheckP1,raceP2,objectP2,setSizeP2,gridCheckP2,nRepsBlock1,nRepsBlock2,nRepsBlock3,raceB2,objectB2,setSizeB2,gridCheckB2,raceB3,objectB3,setSizeB3,gridCheckB3,objectB1,setSizeB1,gridCheckB1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,Initialize.started,Initialize.stopped,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Instructions2.started,text_6.started,key_resp_11.started,Instructions2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,Instructions3.started,text_4.started,key_resp_9.started,Instructions3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,PracticeTrial.started,fixation.started,fixation.stopped,cue.started,cue.stopped,fixation_2.started,fixation_2.stopped,Tstim.started,Dstim_1.started,Dstim_2.started,Dstim_3.started,Dstim_4.started,Dstim_5.started,Dstim_6.started,Dstim_7.started,Dstim_8.started,Dstim_9.started,Dstim_10.started,Dstim_11.started,Dstim_12.started,Dstim_13.started,Dstim_14.started,Dstim_15.started,Dstim_16.started,Dstim_17.started,Dstim_18.started,Dstim_19.started,key_resp_2.started,PracticeTrial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Dstim_1_image,Dstim_1_position,Dstim_2_image,Dstim_2_position,Dstim_3_image,Dstim_3_position,Dstim_4_image,Dstim_4_position,Dstim_5_image,Dstim_5_position,Dstim_6_image,Dstim_6_position,Dstim_7_image,Dstim_7_position,Dstim_8_image,Dstim_8_position,Dstim_9_image,Dstim_9_position,Dstim_10_image,Dstim_10_position,Dstim_11_image,Dstim_11_position,Dstim_12_image,Dstim_12_position,Dstim_13_image,Dstim_13_position,Dstim_14_image,Dstim_14_position,Dstim_15_image,Dstim_15_position,Dstim_16_image,Dstim_16_position,Dstim_17_image,Dstim_17_position,Dstim_18_image,Dstim_18_position,Dstim_19_image,Dstim_19_position,target_object,target_object_position,target_type,pretrial_text,setSize,response,rt,correct,face,race,condition_name,block_order,textGrid.started,textGrid.stopped,gridCheck.started,gridCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,gridCheck,mouseRT,mouseCorr,Tnum_position,Tnum_value,Dnum_position,Dnum_value,Dnum2_position,Dnum2_value,Dnum3_position,Dnum3_value,feedback.started,fb.started,fb.stopped,feedback.stopped,itemNumber.started,itemNumber_2.started,itemNumber_3.started,itemNumber_4.started,itemNumber_5.started,itemNumber_6.started,itemNumber_7.started,itemNumber_8.started,itemNumber_9.started,itemNumber_10.started,itemNumber_11.started,itemNumber_12.started,itemNumber_13.started,itemNumber_14.started,itemNumber_15.started,itemNumber_16.started,itemNumber_17.started,itemNumber_18.started,itemNumber_19.started,itemNumber_20.started,Tnum.started,Dnum.started,Dnum_2.started,Dnum_3.started,mouse.started,instruct.started,RaceBlockPrac.started,fixation_7.started,fixation_7.stopped,cue_5.started,cue_5.stopped,Rstim_3.started,Rstim_3.stopped,Tstim_5.started,Dstim_77.started,Dstim_78.started,Dstim_79.started,Dstim_80.started,Dstim_81.started,Dstim_82.started,Dstim_83.started,Dstim_84.started,Dstim_85.started,Dstim_86.started,Dstim_87.started,Dstim_88.started,Dstim_89.started,Dstim_90.started,Dstim_91.started,Dstim_92.started,Dstim_93.started,Dstim_94.started,Dstim_95.started,key_resp_7.started,RaceBlockPrac.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,textGrid_2.started,itemNumber_21.started,itemNumber_22.started,itemNumber_23.started,itemNumber_24.started,itemNumber_25.started,itemNumber_26.started,itemNumber_27.started,itemNumber_28.started,itemNumber_29.started,itemNumber_30.started,itemNumber_31.started,itemNumber_32.started,itemNumber_33.started,itemNumber_34.started,itemNumber_35.started,itemNumber_36.started,itemNumber_37.started,itemNumber_38.started,itemNumber_39.started,itemNumber_40.started,textGrid_2.stopped,gridCheck_2.started,Tnum_2.started,Dnum_4.started,Dnum_5.started,Dnum_6.started,mouse_2.started,instruct_2.started,gridCheck_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,mouse_2.clicked_name,feedback_2.started,fb_2.started,fb_2.stopped,feedback_2.stopped,pauseForMainTrials.started,text_3.started,key_resp_8.started,pauseForMainTrials.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,storeConditions.started,storeConditions.stopped,RaceBlock_1.started,fixation_5.started,fixation_5.stopped,cue_3.started,cue_3.stopped,Rstim.started,Rstim.stopped,Tstim_3.started,Dstim_39.started,Dstim_40.started,Dstim_41.started,Dstim_42.started,Dstim_43.started,Dstim_44.started,Dstim_45.started,Dstim_46.started,Dstim_47.started,Dstim_48.started,Dstim_49.started,Dstim_50.started,Dstim_51.started,Dstim_52.started,Dstim_53.started,Dstim_54.started,Dstim_55.started,Dstim_56.started,Dstim_57.started,key_resp_4.started,RaceBlock_1.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,textGrid_4.started,itemNumber_61.started,itemNumber_62.started,itemNumber_63.started,itemNumber_64.started,itemNumber_65.started,itemNumber_66.started,itemNumber_67.started,itemNumber_68.started,itemNumber_69.started,itemNumber_70.started,itemNumber_71.started,itemNumber_72.started,itemNumber_73.started,itemNumber_74.started,itemNumber_75.started,itemNumber_76.started,itemNumber_77.started,itemNumber_78.started,itemNumber_79.started,itemNumber_80.started,textGrid_4.stopped,gridCheck_4.started,Tnum_4.started,Dnum_10.started,Dnum_11.started,Dnum_12.started,mouse_4.started,instruct_4.started,gridCheck_4.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.corr,mouse_4.clicked_name,RestBlock.started,text_2.started,key_resp_6.started,RestBlock.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,RaceBlock_2.started,fixation_6.started,fixation_6.stopped,cue_4.started,cue_4.stopped,Rstim_2.started,Rstim_2.stopped,Tstim_4.started,Dstim_58.started,Dstim_59.started,Dstim_60.started,Dstim_61.started,Dstim_62.started,Dstim_63.started,Dstim_64.started,Dstim_65.started,Dstim_66.started,Dstim_67.started,Dstim_68.started,Dstim_69.started,Dstim_70.started,Dstim_71.started,Dstim_72.started,Dstim_73.started,Dstim_74.started,Dstim_75.started,Dstim_76.started,key_resp_5.started,RaceBlock_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,textGrid_5.started,textGrid_5.stopped,gridCheck_5.started,gridCheck_5.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.corr,mouse_5.clicked_name,itemNumber_81.started,itemNumber_82.started,itemNumber_83.started,itemNumber_84.started,itemNumber_85.started,itemNumber_86.started,itemNumber_87.started,itemNumber_88.started,itemNumber_89.started,itemNumber_90.started,itemNumber_91.started,itemNumber_92.started,itemNumber_93.started,itemNumber_94.started,itemNumber_95.started,itemNumber_96.started,itemNumber_97.started,itemNumber_98.started,itemNumber_99.started,itemNumber_100.started,Tnum_5.started,Dnum_13.started,Dnum_14.started,Dnum_15.started,mouse_5.started,instruct_5.started,NonRaceBlock.started,fixation_3.started,fixation_3.stopped,cue_2.started,cue_2.stopped,fixation_4.started,fixation_4.stopped,Tstim_2.started,Dstim_20.started,Dstim_21.started,Dstim_22.started,Dstim_23.started,Dstim_24.started,Dstim_25.started,Dstim_26.started,Dstim_27.started,Dstim_28.started,Dstim_29.started,Dstim_30.started,Dstim_31.started,Dstim_32.started,Dstim_33.started,Dstim_34.started,Dstim_35.started,Dstim_36.started,Dstim_37.started,Dstim_38.started,key_resp_3.started,NonRaceBlock.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,textGrid_3.started,textGrid_3.stopped,gridCheck_3.started,gridCheck_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.corr,mouse_3.clicked_name,itemNumber_41.started,itemNumber_42.started,itemNumber_43.started,itemNumber_44.started,itemNumber_45.started,itemNumber_46.started,itemNumber_47.started,itemNumber_48.started,itemNumber_49.started,itemNumber_50.started,itemNumber_51.started,itemNumber_52.started,itemNumber_53.started,itemNumber_54.started,itemNumber_55.started,itemNumber_56.started,itemNumber_57.started,itemNumber_58.started,itemNumber_59.started,itemNumber_60.started,Tnum_3.started,Dnum_7.started,Dnum_8.started,Dnum_9.started,mouse_3.started,instruct_3.started,endTask.started,text_5.started,key_resp_10.started,endTask.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005045940997661091,0.00608491399907507,0.006115117001172621,0.019490430000587367,2.0032456959961564,21.926608549001685,space,19.907910558998992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92663031799748,21.934841663001862,23.91669102400192,32.97006027799944,space,9.051064449995465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.97008384599758,32.98078109000198,34.966378810000606,59.84105704000103,space,24.86522667799727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
Gun,20,1,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,60.092716380997445,,,,,,,,,,,,,,,,,,,,,,,,,59.847632195996994,60.092716380997445,61.08998425099708,61.33989423499588,65.32750504899741,65.33934283899725,65.8273786589998,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,65.86062875999778,72.71554900299816,q,6.849650821997784,None,golfball_14,[ 3.  -8.6],toothpaste_8,[  9.   -12.04],rock_1,[ 3.   -5.16],lipstick_13,[ 9.  -8.6],suit_11,[15.   8.6],guitar_5,[9.  8.6],goggle_13,[21.    5.16],rosary_1,[15.    5.16],keyboard_17,[9.   5.16],scrunchie_14,[-9.    1.72],frame_4,[-15.    12.04],bathsuit_8,[-21.    8.6],babycarriage_9,[-9.   8.6],leaves_14,[-15.     1.72],dog_15,[ -9.   -12.04],tricycle_8,[-15.    -1.72],carfront_13,[-15.   -12.04],radio_14,[-9.  -8.6],rug_13,[-21.    -1.72],handgun_15,[15.   -5.16],gun,Flashlight or Gun,20,q,6.849650821997784,TRUE,None,None,None,None,72.71690696899896,72.74878199600062,72.74879582599533,72.75450377300149,[],[],[],[],[],[],[],[],1,NA,NA,[-8.  0.],7,[3. 0.],10,[-3.  0.],17,[8. 0.],8,72.75574995100033,72.76542081799562,74.01588787999935,73.75537766799971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
Gun,12,0,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,74.01588787999935,,,,,,,,,,,,,,,,,,,,,,,,,73.75574596799561,74.01588787999935,75.00937863499712,75.24454189799872,79.23765535499842,79.25427659900015,79.74304194199794,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,79.77053016900027,82.52145127899712,q,2.748852218996035,None,jacket_9,[ 9.   -5.16],dog_6,[ 15.   -12.04],stool_11,[9.   5.16],bathsuit_11,[21.   8.6],bearteddy_17,[21.    1.72],ringbinder_2,[-15.    8.6],baseballcards_17,[-3.    5.16],binoculars_2,[-21.    12.04],tent_12,[-9.   -1.72],pizza_10,[-21.   -12.04],saltpeppershake_7,[-15.   -12.04],vase_3,[1000. 1000.],chair_17,[1000. 1000.],crib_3,[1000. 1000.],frisbee_12,[1000. 1000.],pen_14,[1000. 1000.],coin_9,[1000. 1000.],suit_3,[1000. 1000.],dresser_7,[1000. 1000.],handgun_8,[15.   -5.16],gun,Hairbrush or Gun,12,q,2.748852218996035,TRUE,None,None,None,None,82.52265168199665,84.53750782799762,84.53752695299772,87.75490181599889,[8.048207576888753],[-0.3375054790308187],[1],[0],[0],[3.2111214010001277],[1],['Tnum'],0,3.2111214010001277,TRUE,[8. 0.],9,[-8.  0.],7,[-3.  0.],4,[3. 0.],6,87.75602911500027,87.76206394100154,89.0367054620001,88.75369127999875,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,82.56819817899668,84.55360714299604,84.55360714299604,84.55360714299604,84.55360714299604,0.020635860004404094,84.55360714299604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
NonGun,20,0,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,89.0367054620001,,,,,,,,,,,,,,,,,,,,,,,,,88.75405891599803,89.0367054620001,90.02463672200247,90.25312246700196,94.24066281799605,94.25243674300145,94.74033469399728,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,94.7698955550004,96.57370826099941,p,1.796330957004102,None,jack-o-lantern_12,[3.  8.6],speakers_16,[15.    5.16],cheese_17,[9.  8.6],babushkadolls_11,[21.    1.72],babycarriage_15,[-9.   8.6],snowglobe_12,[-3.    5.16],cookie_7,[-9.    1.72],fish hook_15,[-3.   8.6],telescope_11,[-21.     1.72],camcorder_8,[ 9.   -5.16],pen_2,[15.  -8.6],bell_17,[  3.   -12.04],lawnmower_15,[ 3.   -5.16],frame_7,[ 15.   -12.04],airplane_2,[ -3.   -12.04],chair_5,[-9.   -1.72],cookingpan_4,[ -9.   -12.04],dumbbell_14,[-15.    -5.16],dollhouse_6,[-3.   -5.16],Hammer_2,[21.   12.04],nongun,Hammer or Gun,20,p,1.796330957004102,TRUE,None,None,None,None,96.57524519499566,98.59152119899954,98.59153652299574,100.4539973899955,[8.255903256292335],[-0.3115435191053711],[1],[0],[0],[1.8564025300001958],[1],['Tnum'],0,1.8564025300001958,TRUE,[8. 0.],16,[3. 0.],1,[-3.  0.],6,[-8.  0.],2,100.45537079499627,100.46148671099945,101.71197990099608,101.4525100710016,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,96.6210374719958,98.60580278500129,98.60580278500129,98.60580278500129,98.60580278500129,0.0217904959936277,98.60580278500129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
NonGun,16,1,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,101.71197990099608,,,,,,,,,,,,,,,,,,,,,,,,,101.45287861199904,101.71197990099608,102.70636459299567,102.95140068599721,106.93871605699678,106.95090810200054,107.43876454600104,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,107.46763131400076,109.56888392799738,p,2.091624546003004,None,socks_9,[21.    1.72],cookingpan_6,[21.   12.04],bowtie_5,[3.  8.6],beanbagchair_6,[-21.     1.72],bike_11,[-21.     5.16],sofa_7,[-21.    12.04],flag_17,[-15.    8.6],stamp_15,[15.  -8.6],necktie_11,[ 3.  -8.6],muffins_15,[ 3.   -5.16],garbagetrash_6,[ 15.   -12.04],rosary_5,[-3.   -5.16],keychain_12,[-21.    -5.16],cheesegrater_14,[-15.    -1.72],tree_12,[-15.   -8.6],saddle_2,[1000. 1000.],toothpaste_4,[1000. 1000.],breadloaf_9,[1000. 1000.],bill_6,[1000. 1000.],Hairbrush_2,[15.   12.04],nongun,Hairbrush or Gun,16,p,2.091624546003004,TRUE,None,None,None,None,109.57042263499898,109.594679971,109.59469183799956,109.59953639299783,[],[],[],[],[],[],[],[],1,NA,NA,[-8.  0.],13,[8. 0.],9,[3. 0.],6,[-3.  0.],8,109.60043712199695,109.60744670600252,111.01373900700128,110.59117940899887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
,,,Images/faces/WM-224.jpg,NonGun,12,0,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,111.01373900700128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toiletseat_5,[-21.   -8.6],nailpolish_12,[-9.   -1.72],trophy_16,[3.  8.6],button_11,[15.   8.6],cheese_7,[ 9.   12.04],makeupcompact_8,[-15.     5.16],cake_15,[-21.     1.72],cookie_2,[-15.    8.6],christmastreeornamantball_14,[15.   -5.16],leaves_8,[  9.   -12.04],ring_6,[21.   -1.72],breadloaf_14,[1000. 1000.],bongo_16,[1000. 1000.],tree_9,[1000. 1000.],tv_2,[1000. 1000.],meat_1,[1000. 1000.],coin_12,[1000. 1000.],backpack_2,[1000. 1000.],dollhouse_4,[1000. 1000.],Wallet_1,[-21.    -5.16],nongun,Gun or Wallet,12,p,3.4263419510025415,TRUE,None,None,None,None,,,,,,,,,,,,,0,1.850397032998444,TRUE,[-8.  0.],11,[3. 0.],6,[-3.  0.],5,[8. 0.],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.59749128599651,111.01373900700128,111.50561206800194,111.51754823699594,116.5050069889985,116.51697589799733,117.00466399599827,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,117.02780571599578,120.45973376999609,p,3.4263419510025415,None,120.46098771299876,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,120.50732360799884,122.47743650800112,122.47745751000184,122.4933742180001,122.4933742180001,122.4933742180001,122.4933742180001,0.023137586998927873,122.4933742180001,124.33503589800239,[-7.477044458528907],[-0.2596195992544759],[1],[0],[0],[1.850397032998444],[1],['Tnum_2'],124.33654599700094,124.3441723329961,125.70641777900164,125.3329327370011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10467,2023-11-02_17h23.44.645,VAST1,2023.2.3,None,2023-11-02 17h34.33.791052 -0400,
