objectP1,setSizeP1,gridCheckP1,raceP2,objectP2,setSizeP2,gridCheckP2,nRepsBlock1,nRepsBlock2,nRepsBlock3,raceB3,objectB3,setSizeB3,gridCheckB3,objectB1,setSizeB1,gridCheckB1,raceB2,objectB2,setSizeB2,gridCheckB2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,Initialize.started,Initialize.stopped,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Instructions2.started,text_6.started,key_resp_11.started,Instructions2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,Instructions3.started,text_4.started,key_resp_9.started,Instructions3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,PracticeTrial.started,fixation.started,fixation.stopped,cue.started,cue.stopped,fixation_2.started,fixation_2.stopped,Tstim.started,Dstim_1.started,Dstim_2.started,Dstim_3.started,Dstim_4.started,Dstim_5.started,Dstim_6.started,Dstim_7.started,Dstim_8.started,Dstim_9.started,Dstim_10.started,Dstim_11.started,Dstim_12.started,Dstim_13.started,Dstim_14.started,Dstim_15.started,Dstim_16.started,Dstim_17.started,Dstim_18.started,Dstim_19.started,key_resp_2.started,PracticeTrial.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Dstim_1_image,Dstim_1_position,Dstim_2_image,Dstim_2_position,Dstim_3_image,Dstim_3_position,Dstim_4_image,Dstim_4_position,Dstim_5_image,Dstim_5_position,Dstim_6_image,Dstim_6_position,Dstim_7_image,Dstim_7_position,Dstim_8_image,Dstim_8_position,Dstim_9_image,Dstim_9_position,Dstim_10_image,Dstim_10_position,Dstim_11_image,Dstim_11_position,Dstim_12_image,Dstim_12_position,Dstim_13_image,Dstim_13_position,Dstim_14_image,Dstim_14_position,Dstim_15_image,Dstim_15_position,Dstim_16_image,Dstim_16_position,Dstim_17_image,Dstim_17_position,Dstim_18_image,Dstim_18_position,Dstim_19_image,Dstim_19_position,target_object,target_object_position,target_type,pretrial_text,setSize,response,rt,correct,face,race,condition_name,block_order,textGrid.started,textGrid.stopped,gridCheck.started,gridCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,gridCheck,mouseRT,mouseCorr,Tnum_position,Tnum_value,Dnum_position,Dnum_value,Dnum2_position,Dnum2_value,Dnum3_position,Dnum3_value,feedback.started,fb.started,feedback.stopped,itemNumber.started,itemNumber_2.started,itemNumber_3.started,itemNumber_4.started,itemNumber_5.started,itemNumber_6.started,itemNumber_7.started,itemNumber_8.started,itemNumber_9.started,itemNumber_10.started,itemNumber_11.started,itemNumber_12.started,itemNumber_13.started,itemNumber_14.started,itemNumber_15.started,itemNumber_16.started,itemNumber_17.started,itemNumber_18.started,itemNumber_19.started,itemNumber_20.started,Tnum.started,Dnum.started,Dnum_2.started,Dnum_3.started,mouse.started,instruct.started,fb.stopped,RaceBlockPrac.started,fixation_7.started,fixation_7.stopped,cue_5.started,cue_5.stopped,Rstim_3.started,Rstim_3.stopped,Tstim_5.started,Dstim_77.started,Dstim_78.started,Dstim_79.started,Dstim_80.started,Dstim_81.started,Dstim_82.started,Dstim_83.started,Dstim_84.started,Dstim_85.started,Dstim_86.started,Dstim_87.started,Dstim_88.started,Dstim_89.started,Dstim_90.started,Dstim_91.started,Dstim_92.started,Dstim_93.started,Dstim_94.started,Dstim_95.started,key_resp_7.started,RaceBlockPrac.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,textGrid_2.started,textGrid_2.stopped,gridCheck_2.started,gridCheck_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,mouse_2.clicked_name,feedback_2.started,fb_2.started,fb_2.stopped,feedback_2.stopped,itemNumber_21.started,itemNumber_22.started,itemNumber_23.started,itemNumber_24.started,itemNumber_25.started,itemNumber_26.started,itemNumber_27.started,itemNumber_28.started,itemNumber_29.started,itemNumber_30.started,itemNumber_31.started,itemNumber_32.started,itemNumber_33.started,itemNumber_34.started,itemNumber_35.started,itemNumber_36.started,itemNumber_37.started,itemNumber_38.started,itemNumber_39.started,itemNumber_40.started,Tnum_2.started,Dnum_4.started,Dnum_5.started,Dnum_6.started,mouse_2.started,instruct_2.started,pauseForMainTrials.started,text_3.started,key_resp_8.started,pauseForMainTrials.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,storeConditions.started,storeConditions.stopped,RaceBlock_2.started,fixation_6.started,fixation_6.stopped,cue_4.started,cue_4.stopped,Rstim_2.started,Rstim_2.stopped,Tstim_4.started,Dstim_58.started,Dstim_59.started,Dstim_60.started,Dstim_61.started,Dstim_62.started,Dstim_63.started,Dstim_64.started,Dstim_65.started,Dstim_66.started,Dstim_67.started,Dstim_68.started,Dstim_69.started,Dstim_70.started,Dstim_71.started,Dstim_72.started,Dstim_73.started,Dstim_74.started,Dstim_75.started,Dstim_76.started,key_resp_5.started,RaceBlock_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,textGrid_5.started,textGrid_5.stopped,gridCheck_5.started,gridCheck_5.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.corr,mouse_5.clicked_name,itemNumber_81.started,itemNumber_82.started,itemNumber_83.started,itemNumber_84.started,itemNumber_85.started,itemNumber_86.started,itemNumber_87.started,itemNumber_88.started,itemNumber_89.started,itemNumber_90.started,itemNumber_91.started,itemNumber_92.started,itemNumber_93.started,itemNumber_94.started,itemNumber_95.started,itemNumber_96.started,itemNumber_97.started,itemNumber_98.started,itemNumber_99.started,itemNumber_100.started,Tnum_5.started,Dnum_13.started,Dnum_14.started,Dnum_15.started,mouse_5.started,instruct_5.started,RestBlock.started,text_2.started,key_resp_6.started,RestBlock.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,NonRaceBlock.started,fixation_3.started,fixation_3.stopped,cue_2.started,cue_2.stopped,fixation_4.started,fixation_4.stopped,Tstim_2.started,Dstim_20.started,Dstim_21.started,Dstim_22.started,Dstim_23.started,Dstim_24.started,Dstim_25.started,Dstim_26.started,Dstim_27.started,Dstim_28.started,Dstim_29.started,Dstim_30.started,Dstim_31.started,Dstim_32.started,Dstim_33.started,Dstim_34.started,Dstim_35.started,Dstim_36.started,Dstim_37.started,Dstim_38.started,key_resp_3.started,NonRaceBlock.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,textGrid_3.started,textGrid_3.stopped,gridCheck_3.started,gridCheck_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.corr,mouse_3.clicked_name,itemNumber_41.started,itemNumber_42.started,itemNumber_43.started,itemNumber_44.started,itemNumber_45.started,itemNumber_46.started,itemNumber_47.started,itemNumber_48.started,itemNumber_49.started,itemNumber_50.started,itemNumber_51.started,itemNumber_52.started,itemNumber_53.started,itemNumber_54.started,itemNumber_55.started,itemNumber_56.started,itemNumber_57.started,itemNumber_58.started,itemNumber_59.started,itemNumber_60.started,Tnum_3.started,Dnum_7.started,Dnum_8.started,Dnum_9.started,mouse_3.started,instruct_3.started,RaceBlock_1.started,fixation_5.started,fixation_5.stopped,cue_3.started,cue_3.stopped,Rstim.started,Rstim.stopped,Tstim_3.started,Dstim_39.started,Dstim_40.started,Dstim_41.started,Dstim_42.started,Dstim_43.started,Dstim_44.started,Dstim_45.started,Dstim_46.started,Dstim_47.started,Dstim_48.started,Dstim_49.started,Dstim_50.started,Dstim_51.started,Dstim_52.started,Dstim_53.started,Dstim_54.started,Dstim_55.started,Dstim_56.started,Dstim_57.started,key_resp_4.started,RaceBlock_1.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,textGrid_4.started,textGrid_4.stopped,gridCheck_4.started,gridCheck_4.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.corr,mouse_4.clicked_name,itemNumber_61.started,itemNumber_62.started,itemNumber_63.started,itemNumber_64.started,itemNumber_65.started,itemNumber_66.started,itemNumber_67.started,itemNumber_68.started,itemNumber_69.started,itemNumber_70.started,itemNumber_71.started,itemNumber_72.started,itemNumber_73.started,itemNumber_74.started,itemNumber_75.started,itemNumber_76.started,itemNumber_77.started,itemNumber_78.started,itemNumber_79.started,itemNumber_80.started,Tnum_4.started,Dnum_10.started,Dnum_11.started,Dnum_12.started,mouse_4.started,instruct_4.started,endTask.started,text_5.started,key_resp_10.started,endTask.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051713819993892685,0.005852044996572658,0.005868799999007024,0.01878209999995306,2.0028093489963794,33.228795666989754,space,31.20788806800556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.22881730800145,33.23684748999949,35.22521799399692,45.50857239299512,space,10.282264519992168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50859368799138,45.51754760599579,47.50719969699276,72.0716602189932,space,24.560202859996934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
Gun,20,1,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,72.35188030698919,,,,,,,,,,,,,,,,,,,,,,,,,72.07992510999611,72.35188030698919,73.34318330298993,73.5612631499971,77.55945769399113,77.57057633600198,78.05944396198902,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,78.09174727399659,79.59643582098943,q,1.503581427008612,None,beermug_8,[15.   8.6],rosary_1,[15.    5.16],pokercard_9,[21.    1.72],coin_3,[ 3.   12.04],hat_10,[-9.    5.16],golfball_9,[-3.    5.16],christmastreeornamantball_15,[-15.    12.04],guitar_4,[-3.   8.6],frame_17,[-15.     1.72],cookpot_5,[  9.   -12.04],tongs_12,[21.  -8.6],bottle_14,[21.   -1.72],meat_8,[  3.   -12.04],cookie_10,[ 3.   -5.16],lipstick_15,[-15.   -8.6],motorcycle_14,[-3.   -5.16],mp3player_4,[ -9.   -12.04],microwave_17,[-3.  -8.6],watch_16,[-21.   -12.04],handgun_10,[3.  8.6],gun,Gun or Flashlight,20,q,1.503581427008612,TRUE,None,None,None,None,79.59783551399596,79.62882846999855,79.6288415559975,79.63458265799272,[],[],[],[],[],[],[],[],1,NA,NA,[8. 0.],10,[-8.  0.],4,[-3.  0.],12,[3. 0.],6,79.63578007099568,79.64548370799457,80.63670872399234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
NonGun,20,0,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,80.9377220239985,,,,,,,,,,,,,,,,,,,,,,,,,80.63711472299474,80.9377220239985,81.93650240599527,82.12640398400254,86.11935433499457,86.12531539300107,86.61939935499686,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,86.63841544499155,87.88688884799194,p,1.2440610339981504,None,ceilingfan_8,[-3.   12.04],bongo_9,[-21.     5.16],fish hook_13,[-9.    1.72],frisbee_13,[-9.    5.16],saddle_7,[21.    5.16],patioloungechair_8,[15.   8.6],rosary_5,[ 3.   12.04],button_8,[3.  8.6],camcorder_2,[ 9.   12.04],chair_14,[21.   -1.72],ball_8,[15.   -5.16],cookingpan_16,[ 9.   -1.72],camera_17,[21.   -5.16],spoon_12,[ 9.   -5.16],bowtie_1,[-15.   -12.04],orifan_2,[-9.  -8.6],bathsuit_6,[ -9.   -12.04],decorativescreen_7,[-9.   -1.72],trophy_3,[-21.   -12.04],Sodacan_2,[-9.   12.04],nongun,Gun or Sodacan,20,p,1.2440610339981504,TRUE,None,None,None,None,87.88814162599738,89.89519063499756,89.89521083098953,96.7208245669899,[-7.866473857410619],[-0.3115435191053711],[1],[0],[0],[6.818372961002751],[1],['Tnum'],0,6.818372961002751,TRUE,[-8.  0.],7,[3. 0.],3,[-3.  0.],6,[8. 0.],19,96.72220632499375,96.7284661649901,97.71878910699161,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,87.93249606099562,89.91024521600048,89.91024521600048,89.91024521600048,89.91024521600048,0.013725709999562241,89.91024521600048,98.03372394299367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
Gun,12,0,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,98.03372394299367,,,,,,,,,,,,,,,,,,,,,,,,,97.71907333699346,98.03372394299367,99.02295604799292,99.2178006519971,103.20586664399889,103.21767844200076,103.7053833349928,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,103.73476541299897,105.46863704599673,q,1.7326953439915087,None,toiletseat_12,[-3.   8.6],tape_16,[-9.   8.6],christmastreeornamantball_8,[21.   8.6],bench_2,[21.    1.72],bongo_14,[21.   12.04],bonzai_14,[15.  -8.6],boot_6,[15.   -1.72],pipe_3,[ 9.  -8.6],garbagetrash_9,[-15.    -5.16],bagel_16,[-15.   -8.6],razor_17,[-9.  -8.6],windchime_6,[1000. 1000.],seashell_14,[1000. 1000.],dresser_11,[1000. 1000.],ceilingfan_3,[1000. 1000.],headband_7,[1000. 1000.],donut_14,[1000. 1000.],nailpolish_16,[1000. 1000.],bird_2,[1000. 1000.],handgun_1,[-15.     5.16],gun,Gun or Hairbrush,12,q,1.7326953439915087,TRUE,None,None,None,None,105.47019317500235,107.48428670299472,107.48430763599754,111.13519459099916,[-7.710702097857935],[-0.20769567940358072],[1],[0],[0],[3.6452277900098125],[0],['Dnum_3'],0,3.6452277900098125,FALSE,[8. 0.],11,[-3.  0.],9,[3. 0.],5,[-8.  0.],2,111.13626861698867,111.14218885499577,112.13363177599967,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,105.51680515799671,107.50042264600052,107.50042264600052,107.50042264600052,107.50042264600052,0.019352760995388962,107.50042264600052,112.43307335399732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
NonGun,16,1,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,112.43307335399732,,,,,,,,,,,,,,,,,,,,,,,,,112.13386722998985,112.43307335399732,113.42211101499561,113.63302477299294,117.62065912300022,117.63250021199929,118.12085175399261,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,118.15020998800173,121.41567950000172,p,3.2605125910049537,None,toothpaste_7,[9.  8.6],bowl_9,[3.  8.6],rosary_15,[ 3.   12.04],fish hook_14,[-9.   12.04],cheese_12,[-21.     1.72],christmasstocking_13,[-21.    8.6],cupsaucer_9,[-3.    5.16],breadloaf_16,[ 21.   -12.04],glove_6,[21.  -8.6],bagel_6,[15.  -8.6],pants_2,[ 3.   -5.16],cigarette_1,[ -9.   -12.04],camera_8,[-15.    -5.16],powerstrip_6,[-3.   -5.16],trophy_14,[-15.    -1.72],airplane_16,[1000. 1000.],broom_10,[1000. 1000.],tent_6,[1000. 1000.],lamp_9,[1000. 1000.],Stapler_1,[15.    1.72],nongun,Gun or Stapler,16,p,3.2605125910049537,TRUE,None,None,None,None,121.41748130999622,121.44255380998948,121.44256654499623,121.44759570699534,[],[],[],[],[],[],[],[],1,NA,NA,[8. 0.],7,[-8.  0.],4,[-3.  0.],10,[3. 0.],15,121.44851013399602,121.4556839519937,122.4390031889925,,,,,,,,,,,,,,,,,,,,,,,,,,,122.82131175800168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
,,,Images/faces/BM-001.jpg,NonGun,12,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,122.82131175800168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carfront_10,[15.   -1.72],necklace_9,[21.  -8.6],powerstrip_10,[15.    1.72],spoon_17,[15.   8.6],seashell_10,[21.   8.6],rosary_10,[-15.    12.04],coffeemug_9,[-15.     5.16],toyhorse_6,[-21.     1.72],cigarette_15,[-9.   -1.72],recordplayer_5,[-21.   -8.6],cookie_2,[-21.    -5.16],sippycup_15,[1000. 1000.],ceilingfan_17,[1000. 1000.],scale_11,[1000. 1000.],camera_3,[1000. 1000.],ball_1,[1000. 1000.],christmastreeornamantball_13,[1000. 1000.],cheese_9,[1000. 1000.],magazinecovers_1,[1000. 1000.],VideoGameController_1,[ 15.   -12.04],nongun,Gun or VideoGameController,12,p,2.961755060008727,TRUE,None,None,None,None,,,,,,,,,,,,,1,NA,NA,[-3.  0.],10,[-8.  0.],2,[8. 0.],5,[3. 0.],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.44753137599037,122.82131175800168,123.31535229599103,123.32210771199607,128.31478856600006,128.32284832499863,128.81963633399573,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,128.84798954699363,131.81941864299006,p,2.961755060008727,None,131.82131972900243,131.84776244399836,131.8477814319922,131.85271018800267,[],[],[],[],[],[],[],[],131.85390871600248,131.86067218199605,133.25331053699483,132.8481235599902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,2023-11-01_14h13.15.208,VAST1,2023.2.3,None,2023-11-01 14h36.06.453367 -0400,
